frame_index,timestamp_sec,class_id,class_name,confidence,x1,y1,x2,y2
349,11.6333,0,person,0.2726,63.75,123.81,72.43,155.68
350,11.6667,2,car,0.7606,189.38,58.03,638.24,351.13
350,11.6667,0,person,0.6307,52.31,122.61,67.04,160.58
350,11.6667,0,person,0.4004,64.85,123.56,74.99,155.71
350,11.6667,0,person,0.3197,421.65,119.51,459.89,207.72
350,11.6667,0,person,0.3049,63.63,123.88,72.56,155.21
351,11.7,2,car,0.7275,190.13,45.12,628.9,349.31
351,11.7,0,person,0.6479,52.2,122.71,66.59,160.59
351,11.7,0,person,0.4336,63.93,124.11,75.28,155.83
352,11.7333,2,car,0.8223,177.3,57.84,639.8,343.01
352,11.7333,0,person,0.6435,52.21,122.68,66.58,160.55
352,11.7333,0,person,0.4294,63.92,124.1,75.15,155.86
353,11.7667,2,car,0.7428,181.24,59.08,639.75,349.93
353,11.7667,0,person,0.645,52.2,122.73,66.67,160.55
353,11.7667,0,person,0.4251,63.93,123.96,75.19,156.22
354,11.8,2,car,0.7636,169.63,58.85,639.19,351.22
354,11.8,0,person,0.6428,52.21,122.44,66.47,160.56
354,11.8,0,person,0.4511,64.05,123.89,75.27,156.32
354,11.8,0,person,0.2544,417.3,118.6,461.51,181.6
355,11.8333,2,car,0.7626,172.53,58.77,639.67,352.52
355,11.8333,0,person,0.6403,52.14,122.25,66.59,160.66
355,11.8333,0,person,0.457,63.81,123.76,75.34,155.62
356,11.8667,2,car,0.7799,180.2,58.07,639.33,351.46
356,11.8667,0,person,0.6337,52.17,122.35,66.58,160.64
356,11.8667,0,person,0.4534,63.79,123.79,75.3,155.52
357,11.9,2,car,0.8217,182.63,57.19,639.53,351.44
357,11.9,0,person,0.6386,52.12,122.21,66.55,160.58
357,11.9,0,person,0.4525,63.66,123.52,75.24,155.32
358,11.9333,2,car,0.7847,183.45,56.45,640.0,344.06
358,11.9333,0,person,0.6462,52.03,122.03,66.62,160.54
358,11.9333,0,person,0.4402,63.57,123.29,75.14,154.78
359,11.9667,2,car,0.793,188.62,57.17,638.26,346.99
359,11.9667,0,person,0.6504,52.0,121.99,66.59,160.52
359,11.9667,0,person,0.4305,63.44,123.08,75.1,154.52
359,11.9667,0,person,0.3551,373.92,118.33,462.41,216.72
360,12.0,2,car,0.793,188.5,54.86,638.94,346.72
360,12.0,0,person,0.6529,52.03,122.03,66.6,160.5
360,12.0,0,person,0.4352,63.4,123.06,75.09,154.97
360,12.0,0,person,0.3177,373.12,118.23,461.98,216.65
361,12.0333,2,car,0.8123,187.91,51.36,639.34,346.01
361,12.0333,0,person,0.6534,52.01,122.01,66.63,160.46
361,12.0333,0,person,0.4329,63.41,123.05,75.07,155.1
361,12.0333,0,person,0.3027,373.85,118.89,460.09,216.6
362,12.0667,2,car,0.7798,187.38,57.98,638.3,344.33
362,12.0667,0,person,0.6315,52.12,121.33,67.26,160.4
362,12.0667,0,person,0.3487,63.7,122.94,74.33,155.28
363,12.1,2,car,0.8256,177.3,56.91,639.36,344.15
363,12.1,0,person,0.6294,52.08,120.99,67.09,160.41
363,12.1,0,person,0.4002,63.71,122.95,74.44,154.78
364,12.1333,2,car,0.8316,178.98,56.18,639.56,349.7
364,12.1333,0,person,0.619,52.08,120.52,67.42,160.49
364,12.1333,0,person,0.3453,64.13,122.84,74.28,153.8
365,12.1667,2,car,0.7892,186.05,58.72,638.94,341.48
365,12.1667,0,person,0.5993,52.1,120.65,67.41,160.34
365,12.1667,0,person,0.361,64.1,122.86,74.37,154.37
366,12.2,2,car,0.7979,180.35,57.74,639.32,344.2
366,12.2,0,person,0.6015,52.16,120.75,67.39,160.29
366,12.2,0,person,0.368,64.25,122.91,74.48,154.65
366,12.2,0,person,0.2912,375.4,119.4,460.73,216.54
367,12.2333,2,car,0.7914,180.27,57.63,639.94,337.19
367,12.2333,0,person,0.5935,51.82,120.42,67.5,160.28
367,12.2333,0,person,0.3638,63.76,122.72,74.24,155.2
368,12.2667,2,car,0.7802,181.08,57.86,640.0,341.88
368,12.2667,0,person,0.5951,51.45,120.35,67.52,160.27
368,12.2667,0,person,0.3664,63.54,122.73,74.27,155.45
369,12.3,2,car,0.7718,182.07,58.7,640.0,331.58
369,12.3,0,person,0.5922,51.94,120.54,67.59,160.22
369,12.3,0,person,0.3525,63.59,122.65,74.16,155.2
370,12.3333,2,car,0.762,181.27,58.11,640.0,336.35
370,12.3333,0,person,0.5805,52.09,120.27,68.23,160.17
371,12.3667,2,car,0.7609,179.31,57.65,639.05,346.88
371,12.3667,0,person,0.5612,52.06,119.88,68.37,160.14
372,12.4,2,car,0.7213,172.51,57.44,640.0,352.58
372,12.4,0,person,0.5623,52.04,119.73,68.47,160.16
372,12.4,0,person,0.2726,422.0,118.27,498.56,228.72
373,12.4333,2,car,0.7692,161.56,57.35,639.93,353.48
373,12.4333,0,person,0.5589,52.13,119.0,69.11,160.16
374,12.4667,2,car,0.7727,164.21,57.0,639.55,353.53
374,12.4667,0,person,0.5625,52.06,119.73,68.51,160.19
374,12.4667,0,person,0.2993,436.15,148.84,500.92,223.86
375,12.5,2,car,0.7584,169.53,55.63,639.72,352.84
375,12.5,0,person,0.5844,436.6,136.29,501.19,223.38
375,12.5,0,person,0.5712,52.31,119.92,68.76,160.07
376,12.5333,2,car,0.7456,167.09,56.29,640.0,353.03
376,12.5333,0,person,0.5712,52.31,119.92,68.76,160.07
376,12.5333,0,person,0.2718,436.73,130.22,502.22,224.27
377,12.5667,2,car,0.9293,55.55,145.45,300.82,271.17
377,12.5667,7,truck,0.8662,391.54,89.48,542.32,227.81
377,12.5667,2,car,0.8123,0.11,224.98,99.78,343.3
377,12.5667,9,traffic light,0.7769,124.95,10.68,139.6,52.26
377,12.5667,9,traffic light,0.7127,67.21,30.76,78.85,64.34
377,12.5667,2,car,0.681,364.69,151.08,390.65,194.54
377,12.5667,2,car,0.5145,547.99,126.06,640.0,224.08
377,12.5667,7,truck,0.5096,0.03,113.61,40.37,228.38
377,12.5667,7,truck,0.5065,549.25,126.11,639.71,224.76
377,12.5667,2,car,0.483,224.86,123.06,375.92,227.6
377,12.5667,7,truck,0.3788,225.4,123.36,375.71,227.58
378,12.6,2,car,0.9254,48.14,145.82,300.93,270.62
378,12.6,7,truck,0.8685,391.83,89.55,542.32,227.84
378,12.6,9,traffic light,0.7778,124.95,10.67,139.62,52.26
378,12.6,2,car,0.7635,0.18,225.6,97.3,343.74
378,12.6,9,traffic light,0.7192,67.19,30.74,78.86,64.35
378,12.6,2,car,0.6967,364.49,151.24,390.66,194.67
378,12.6,7,truck,0.5144,0.04,112.63,41.28,228.86
378,12.6,2,car,0.5124,547.83,126.06,640.0,224.03
378,12.6,7,truck,0.5123,548.97,126.09,639.71,224.75
378,12.6,2,car,0.4798,225.01,123.45,375.69,228.24
378,12.6,7,truck,0.3676,225.47,123.39,375.7,227.45
378,12.6,2,car,0.2888,0.05,113.12,41.22,228.37
379,12.6333,2,car,0.9332,53.71,145.72,300.69,270.63
379,12.6333,7,truck,0.8666,391.98,90.2,542.32,227.71
379,12.6333,2,car,0.7933,0.06,225.41,96.87,343.27
379,12.6333,9,traffic light,0.7821,124.95,10.66,139.63,52.27
379,12.6333,9,traffic light,0.7032,67.24,30.71,78.84,64.37
379,12.6333,2,car,0.6898,365.0,151.52,391.28,194.37
379,12.6333,7,truck,0.5186,548.81,126.06,639.71,224.67
379,12.6333,2,car,0.5142,547.76,126.06,640.0,223.93
379,12.6333,7,truck,0.5,0.0,112.55,46.0,229.99
379,12.6333,2,car,0.4881,225.04,123.58,375.58,229.26
379,12.6333,7,truck,0.3542,225.49,123.5,375.59,228.34
379,12.6333,2,car,0.3358,0.05,111.69,45.02,229.12
380,12.6667,2,car,0.9305,52.94,145.37,300.32,270.95
380,12.6667,7,truck,0.8698,391.96,89.77,542.32,227.8
380,12.6667,2,car,0.7962,0.04,225.35,96.78,343.05
380,12.6667,9,traffic light,0.7828,124.96,10.66,139.63,52.28
380,12.6667,9,traffic light,0.7019,67.23,30.72,78.83,64.38
380,12.6667,2,car,0.6946,365.03,151.45,391.27,194.4
380,12.6667,7,truck,0.5355,0.0,111.64,49.05,230.08
380,12.6667,7,truck,0.5208,548.8,126.05,639.71,224.69
380,12.6667,2,car,0.5115,547.75,126.06,640.0,223.96
380,12.6667,2,car,0.4838,223.27,123.74,375.94,227.89
380,12.6667,7,truck,0.3615,225.24,123.47,375.72,228.57
380,12.6667,2,car,0.2902,0.07,111.52,46.94,229.33
381,12.7,2,car,0.9331,53.18,145.64,300.32,270.27
381,12.7,7,truck,0.8682,392.02,89.62,542.31,227.84
381,12.7,2,car,0.843,0.06,225.35,96.33,343.16
381,12.7,9,traffic light,0.7813,124.96,10.66,139.63,52.27
381,12.7,9,traffic light,0.7104,67.24,30.72,78.82,64.37
381,12.7,2,car,0.6869,365.42,151.35,391.24,194.2
381,12.7,7,truck,0.6258,0.0,113.99,50.77,231.26
381,12.7,7,truck,0.5194,548.84,126.05,639.71,224.72
381,12.7,2,car,0.5128,547.79,126.06,640.0,224.0
381,12.7,2,car,0.4792,224.62,123.46,375.67,230.05
381,12.7,7,truck,0.3734,225.1,123.41,375.65,229.04
381,12.7,2,car,0.3394,0.06,113.8,48.81,230.38
382,12.7333,2,car,0.9326,51.37,145.72,300.36,270.16
382,12.7333,7,truck,0.8676,392.07,89.63,542.37,227.79
382,12.7333,2,car,0.864,0.05,225.67,95.7,343.12
382,12.7333,9,traffic light,0.7816,124.96,10.66,139.63,52.27
382,12.7333,9,traffic light,0.7058,67.22,30.73,78.81,64.4
382,12.7333,2,car,0.6851,364.81,151.36,391.27,194.27
382,12.7333,7,truck,0.6519,0.0,113.66,51.36,231.55
382,12.7333,7,truck,0.5297,548.78,126.06,639.71,224.65
382,12.7333,2,car,0.5041,547.72,126.06,640.0,223.89
382,12.7333,2,car,0.4842,223.16,123.77,376.04,227.14
382,12.7333,2,car,0.4072,0.08,113.3,50.76,230.64
382,12.7333,7,truck,0.3622,225.04,123.49,375.76,227.49
383,12.7667,2,car,0.9242,47.24,145.59,300.11,270.15
383,12.7667,2,car,0.8797,0.04,225.07,95.48,343.11
383,12.7667,7,truck,0.8689,391.93,89.93,542.31,227.74
383,12.7667,9,traffic light,0.785,124.97,10.65,139.63,52.27
383,12.7667,9,traffic light,0.6992,67.21,30.72,78.81,64.41
383,12.7667,2,car,0.6751,363.74,151.08,390.72,194.5
383,12.7667,7,truck,0.6236,0.0,112.31,52.78,232.32
383,12.7667,7,truck,0.5278,548.7,126.03,639.71,224.65
383,12.7667,2,car,0.5067,547.7,126.06,640.0,223.92
383,12.7667,2,car,0.4812,223.49,123.84,376.41,225.07
383,12.7667,7,truck,0.3827,225.33,123.47,375.94,224.58
383,12.7667,2,car,0.3618,0.09,111.39,52.45,231.66
384,12.8,2,car,0.9293,49.35,145.39,299.83,270.46
384,12.8,2,car,0.8734,0.03,225.1,95.24,343.05
384,12.8,7,truck,0.87,391.98,89.62,542.28,227.81
384,12.8,9,traffic light,0.7843,124.96,10.64,139.62,52.28
384,12.8,9,traffic light,0.7002,67.19,30.72,78.83,64.4
384,12.8,2,car,0.6627,364.59,151.25,391.26,194.28
384,12.8,7,truck,0.5835,0.0,112.78,56.47,233.45
384,12.8,7,truck,0.5331,548.51,125.99,639.71,224.64
384,12.8,2,car,0.5163,223.28,123.79,376.29,224.37
384,12.8,2,car,0.5049,547.53,126.06,640.0,223.93
384,12.8,7,truck,0.385,225.1,123.35,375.92,223.99
384,12.8,2,car,0.329,0.19,111.47,56.16,232.75
385,12.8333,2,car,0.9297,51.26,145.54,299.44,270.64
385,12.8333,7,truck,0.8688,391.86,89.48,542.32,227.82
385,12.8333,2,car,0.8681,0.04,224.4,94.19,342.89
385,12.8333,9,traffic light,0.7874,124.96,10.64,139.62,52.29
385,12.8333,9,traffic light,0.69,67.19,30.72,78.82,64.42
385,12.8333,2,car,0.6237,364.85,151.31,391.26,194.29
385,12.8333,7,truck,0.5982,0.08,112.31,58.69,233.26
385,12.8333,2,car,0.5335,223.0,123.67,376.26,223.71
385,12.8333,7,truck,0.5328,548.5,126.01,639.71,224.62
385,12.8333,2,car,0.5019,547.49,126.07,640.0,223.89
385,12.8333,7,truck,0.3927,224.8,123.18,375.9,223.39
385,12.8333,2,car,0.2855,0.25,111.64,58.19,233.46
386,12.8667,2,car,0.9274,52.69,145.51,299.05,270.18
386,12.8667,7,truck,0.8659,391.87,89.09,540.9,228.02
386,12.8667,2,car,0.8496,0.03,224.23,93.73,342.65
386,12.8667,9,traffic light,0.7876,124.97,10.64,139.62,52.29
386,12.8667,9,traffic light,0.6944,67.19,30.73,78.81,64.43
386,12.8667,2,car,0.5759,365.14,151.56,391.27,194.14
386,12.8667,7,truck,0.5364,548.45,126.01,639.71,224.65
386,12.8667,2,car,0.5326,223.06,123.64,376.26,224.57
386,12.8667,2,car,0.5002,547.44,126.07,640.0,223.93
386,12.8667,7,truck,0.4697,0.0,112.25,62.01,236.27
386,12.8667,7,truck,0.3633,224.77,123.28,375.99,224.1
387,12.9,2,car,0.901,58.08,145.36,298.99,270.35
387,12.9,7,truck,0.868,392.04,88.92,540.95,227.93
387,12.9,2,car,0.8245,0.05,224.52,92.91,342.68
387,12.9,9,traffic light,0.7886,124.98,10.64,139.62,52.3
387,12.9,9,traffic light,0.681,67.19,30.73,78.81,64.43
387,12.9,2,car,0.5908,363.65,151.41,390.94,194.65
387,12.9,2,car,0.5483,223.13,123.61,376.18,224.71
387,12.9,7,truck,0.5336,548.48,126.01,639.71,224.6
387,12.9,2,car,0.5032,547.49,126.06,640.0,223.87
387,12.9,7,truck,0.3733,224.8,123.22,375.94,224.24
387,12.9,7,truck,0.3676,0.0,111.87,65.92,238.12
388,12.9333,2,car,0.9235,59.45,145.59,298.71,269.96
388,12.9333,7,truck,0.8671,392.01,89.46,542.37,227.8
388,12.9333,2,car,0.8348,0.05,223.93,92.01,342.64
388,12.9333,9,traffic light,0.7884,124.98,10.64,139.63,52.3
388,12.9333,9,traffic light,0.6654,67.17,30.75,78.8,64.46
388,12.9333,2,car,0.5692,363.81,151.54,390.94,194.58
388,12.9333,2,car,0.5617,222.38,123.67,375.83,224.41
388,12.9333,7,truck,0.5218,548.55,126.03,639.71,224.65
388,12.9333,2,car,0.516,547.47,126.07,640.0,223.94
388,12.9333,7,truck,0.4008,0.12,111.12,68.89,236.18
388,12.9333,7,truck,0.369,224.09,123.26,375.67,224.11
389,12.9667,2,car,0.9266,61.54,145.6,298.43,269.6
389,12.9667,7,truck,0.865,392.09,89.25,542.4,227.86
389,12.9667,2,car,0.8492,0.06,224.43,91.02,342.72
389,12.9667,9,traffic light,0.7889,124.98,10.64,139.64,52.3
389,12.9667,9,traffic light,0.6486,67.18,30.76,78.78,64.5
389,12.9667,7,truck,0.547,548.34,125.96,639.71,224.66
389,12.9667,2,car,0.5429,222.59,123.63,375.33,223.66
389,12.9667,2,car,0.5177,363.94,151.55,390.87,194.71
389,12.9667,7,truck,0.5017,0.12,110.77,69.72,236.26
389,12.9667,2,car,0.4114,547.59,126.55,639.73,225.04
389,12.9667,7,truck,0.3937,224.37,123.26,375.37,223.36
389,12.9667,2,car,0.2511,366.32,137.88,392.93,154.91
390,13.0,2,car,0.9134,63.48,145.59,297.89,269.6
390,13.0,7,truck,0.8665,392.23,88.82,542.43,227.85
390,13.0,2,car,0.818,0.06,224.79,90.28,342.82
390,13.0,9,traffic light,0.787,124.97,10.65,139.64,52.3
390,13.0,9,traffic light,0.6531,67.2,30.77,78.78,64.49
390,13.0,2,car,0.5437,222.87,123.66,375.67,223.85
390,13.0,7,truck,0.5315,548.45,125.99,639.71,224.7
390,13.0,2,car,0.5084,364.03,151.57,391.18,194.61
390,13.0,2,car,0.5076,547.4,126.06,640.0,224.0
390,13.0,7,truck,0.3858,224.62,123.34,375.67,223.55
390,13.0,7,truck,0.3449,0.07,109.57,71.76,239.07
390,13.0,2,car,0.2654,366.52,137.91,393.2,154.73
391,13.0333,2,car,0.9275,67.12,145.72,297.4,269.67
391,13.0333,7,truck,0.8735,392.26,89.05,542.36,227.81
391,13.0333,2,car,0.8056,0.05,223.16,89.88,342.9
391,13.0333,9,traffic light,0.7887,124.95,10.65,139.65,52.29
391,13.0333,9,traffic light,0.6677,67.2,30.75,78.83,64.41
391,13.0333,2,car,0.5644,223.1,123.65,375.99,222.86
391,13.0333,2,car,0.5276,363.9,151.43,391.43,194.57
391,13.0333,7,truck,0.5251,548.58,126.01,639.71,224.7
391,13.0333,7,truck,0.513,0.24,108.91,75.63,238.01
391,13.0333,2,car,0.5106,547.53,126.06,640.0,224.01
391,13.0333,7,truck,0.364,224.96,123.38,375.93,222.6
391,13.0333,2,car,0.25,366.66,137.68,393.45,154.55
392,13.0667,2,car,0.9224,70.06,145.75,296.82,268.79
392,13.0667,7,truck,0.8732,392.45,89.08,542.36,227.88
392,13.0667,9,traffic light,0.7872,124.95,10.65,139.65,52.29
392,13.0667,2,car,0.7812,0.04,223.65,88.75,342.73
392,13.0667,9,traffic light,0.6841,67.19,30.74,78.82,64.4
392,13.0667,7,truck,0.5887,0.27,110.69,77.2,242.3
392,13.0667,2,car,0.5822,364.4,151.35,390.92,194.71
392,13.0667,2,car,0.5561,223.03,123.73,375.95,223.66
392,13.0667,7,truck,0.5205,548.7,126.06,639.71,224.74
392,13.0667,2,car,0.513,547.63,126.1,640.0,224.05
392,13.0667,7,truck,0.3825,225.1,123.49,375.93,223.38
392,13.0667,2,car,0.2516,366.77,137.76,393.85,154.82
393,13.1,2,car,0.913,73.06,145.77,295.89,267.49
393,13.1,7,truck,0.8721,392.34,88.88,542.35,227.87
393,13.1,9,traffic light,0.785,124.93,10.65,139.64,52.28
393,13.1,2,car,0.7733,0.03,224.62,87.47,342.62
393,13.1,9,traffic light,0.6926,67.21,30.73,78.84,64.37
393,13.1,2,car,0.5805,364.24,151.28,390.87,194.72
393,13.1,2,car,0.562,222.66,123.66,375.75,223.85
393,13.1,7,truck,0.5224,548.68,126.05,639.71,224.76
393,13.1,2,car,0.5122,547.61,126.1,640.0,224.09
393,13.1,7,truck,0.4593,0.23,113.1,80.95,243.94
393,13.1,7,truck,0.3886,224.38,123.44,375.83,223.58
394,13.1333,2,car,0.9145,76.29,145.84,295.23,267.8
394,13.1333,7,truck,0.8721,392.19,88.85,542.36,227.85
394,13.1333,9,traffic light,0.7895,124.94,10.65,139.66,52.3
394,13.1333,2,car,0.7758,0.03,224.16,87.52,342.64
394,13.1333,9,traffic light,0.6849,67.18,30.74,78.8,64.45
394,13.1333,2,car,0.5963,365.11,151.34,392.05,194.8
394,13.1333,2,car,0.5588,223.24,123.53,375.82,223.71
394,13.1333,7,truck,0.5242,548.69,126.05,639.71,224.75
394,13.1333,2,car,0.5112,547.64,126.1,640.0,224.08
394,13.1333,7,truck,0.4368,0.24,111.73,84.47,243.01
394,13.1333,7,truck,0.4033,224.75,123.33,375.89,223.62
395,13.1667,7,truck,0.8729,392.23,88.82,542.29,227.85
395,13.1667,2,car,0.7913,0.02,224.97,87.65,342.64
395,13.1667,9,traffic light,0.7909,124.96,10.66,139.66,52.3
395,13.1667,2,car,0.7786,70.5,146.51,295.65,267.73
395,13.1667,9,traffic light,0.6644,67.19,30.78,78.8,64.46
395,13.1667,2,car,0.6129,365.26,151.67,392.14,194.74
395,13.1667,2,car,0.5703,223.2,123.62,376.05,224.18
395,13.1667,7,truck,0.5196,548.78,126.05,639.71,224.68
395,13.1667,2,car,0.5163,547.72,126.1,640.0,224.0
395,13.1667,7,truck,0.3979,224.59,123.41,376.02,223.98
395,13.1667,7,truck,0.3208,0.0,106.7,84.88,244.44
396,13.2,7,truck,0.874,392.31,88.9,542.34,227.81
396,13.2,9,traffic light,0.7926,124.99,10.66,139.64,52.24
396,13.2,9,traffic light,0.7005,67.24,30.72,78.82,64.37
396,13.2,2,car,0.6684,0.06,225.37,86.66,342.72
396,13.2,2,car,0.6323,365.6,152.26,391.99,194.64
396,13.2,7,truck,0.5962,0.0,109.37,99.1,244.73
396,13.2,7,truck,0.5418,548.46,125.94,639.71,223.88
396,13.2,7,truck,0.532,264.5,123.78,375.82,223.44
396,13.2,2,car,0.508,547.57,126.09,640.0,223.27
397,13.2333,7,truck,0.8765,392.21,88.92,542.3,227.82
397,13.2333,9,traffic light,0.7854,125.02,10.63,139.64,52.22
397,13.2333,9,traffic light,0.7046,67.24,30.72,78.82,64.28
397,13.2333,2,car,0.633,365.97,151.61,391.91,194.69
397,13.2333,7,truck,0.5361,0.0,104.28,99.27,245.32
397,13.2333,2,car,0.5272,547.65,126.11,640.0,223.39
397,13.2333,7,truck,0.527,264.47,123.69,375.88,223.55
397,13.2333,7,truck,0.5228,548.61,125.99,639.72,223.96
397,13.2333,2,car,0.5063,0.06,223.76,86.25,342.75
398,13.2667,7,truck,0.8764,392.33,88.89,542.26,227.8
398,13.2667,9,traffic light,0.7851,125.02,10.67,139.64,52.22
398,13.2667,9,traffic light,0.6677,67.2,30.69,78.85,64.32
398,13.2667,2,car,0.6038,364.81,151.17,391.81,194.62
398,13.2667,7,truck,0.5667,264.62,123.73,375.84,222.96
398,13.2667,7,truck,0.5322,548.71,125.95,639.72,224.0
398,13.2667,2,car,0.5276,547.86,126.11,640.0,223.46
398,13.2667,7,truck,0.5197,0.0,105.57,99.4,245.38
398,13.2667,2,car,0.4285,0.07,224.32,88.6,342.27
399,13.3,7,truck,0.8749,392.18,88.63,542.27,227.8
399,13.3,9,traffic light,0.7892,125.0,10.66,139.66,52.23
399,13.3,9,traffic light,0.6889,67.26,30.63,78.91,64.22
399,13.3,2,car,0.6335,362.61,150.56,390.83,194.59
399,13.3,7,truck,0.587,264.45,123.8,375.72,222.53
399,13.3,7,truck,0.5422,548.62,125.92,639.72,223.99
399,13.3,2,car,0.5204,547.79,126.11,640.0,223.45
399,13.3,2,car,0.5199,0.09,222.81,86.42,342.78
399,13.3,7,truck,0.3934,0.0,73.11,100.35,246.72
399,13.3,2,car,0.3608,367.3,151.52,395.55,193.51
400,13.3333,7,truck,0.8753,392.11,88.71,542.3,227.75
400,13.3333,9,traffic light,0.7942,125.0,10.66,139.67,52.24
400,13.3333,2,car,0.6486,362.3,150.43,390.84,194.57
400,13.3333,9,traffic light,0.6483,67.27,30.7,78.84,64.24
400,13.3333,7,truck,0.559,548.42,125.86,639.72,223.88
400,13.3333,7,truck,0.5222,265.95,123.58,375.58,223.9
400,13.3333,2,car,0.5196,0.09,222.0,85.7,342.98
400,13.3333,2,car,0.5135,547.63,126.1,640.0,223.33
400,13.3333,7,truck,0.3667,0.0,49.26,99.05,248.29
400,13.3333,2,car,0.3488,367.17,151.54,395.6,193.52
401,13.3667,7,truck,0.8748,392.1,88.62,542.33,227.81
401,13.3667,9,traffic light,0.796,125.0,10.68,139.66,52.23
401,13.3667,2,car,0.681,362.49,151.07,390.71,194.59
401,13.3667,9,traffic light,0.6228,67.26,30.72,78.8,64.34
401,13.3667,7,truck,0.5629,548.36,125.83,639.72,223.9
401,13.3667,7,truck,0.5215,264.46,123.62,375.7,223.67
401,13.3667,2,car,0.5137,547.58,126.1,640.0,223.35
401,13.3667,2,car,0.4249,0.1,223.64,85.25,342.95
401,13.3667,2,car,0.2984,264.94,124.81,376.22,223.74
401,13.3667,7,truck,0.2876,0.79,11.96,401.35,264.52
401,13.3667,7,truck,0.257,0.0,48.56,99.82,247.97
402,13.4,7,truck,0.8758,392.06,88.4,542.34,227.84
402,13.4,9,traffic light,0.8072,125.01,10.67,139.69,52.27
402,13.4,2,car,0.6601,362.5,150.99,390.7,194.58
402,13.4,7,truck,0.5655,548.34,125.82,639.72,223.9
402,13.4,9,traffic light,0.557,67.28,30.85,78.73,64.3
402,13.4,7,truck,0.5207,265.85,123.52,375.48,224.11
402,13.4,2,car,0.5124,547.56,126.1,640.0,223.36
402,13.4,2,car,0.4892,0.0,223.45,84.99,342.65
402,13.4,7,truck,0.4735,0.0,44.41,99.67,250.16
402,13.4,2,car,0.3084,264.87,124.77,376.17,223.89
402,13.4,7,truck,0.2895,0.47,15.3,391.8,264.8
403,13.4333,7,truck,0.878,392.07,88.6,542.41,227.85
403,13.4333,9,traffic light,0.7965,124.97,10.67,139.69,52.32
403,13.4333,2,car,0.6425,361.35,146.6,390.77,194.55
403,13.4333,7,truck,0.5695,548.24,125.8,639.72,223.91
403,13.4333,7,truck,0.5662,266.26,123.58,375.37,225.14
403,13.4333,9,traffic light,0.5586,67.34,31.0,78.72,64.24
403,13.4333,2,car,0.5132,547.43,126.09,640.0,223.36
403,13.4333,2,car,0.5068,0.0,223.88,85.34,342.99
403,13.4333,7,truck,0.319,0.0,30.68,99.54,248.73
403,13.4333,2,car,0.3072,369.06,151.09,390.4,194.29
404,13.4667,7,truck,0.8776,392.17,88.35,542.43,227.86
404,13.4667,9,traffic light,0.7941,124.98,10.66,139.69,52.27
404,13.4667,2,car,0.6273,361.85,146.71,390.78,194.57
404,13.4667,7,truck,0.5735,264.98,123.73,375.64,225.59
404,13.4667,7,truck,0.5647,548.41,125.83,639.72,223.68
404,13.4667,9,traffic light,0.5454,67.31,31.05,78.77,64.09
404,13.4667,2,car,0.5185,547.64,126.08,640.0,223.13
404,13.4667,2,car,0.3406,369.07,151.25,390.36,194.3
404,13.4667,2,car,0.3383,0.09,223.9,86.56,342.96
404,13.4667,7,truck,0.3352,0.0,42.79,99.85,247.64
405,13.5,7,truck,0.8761,392.11,88.4,542.39,227.88
405,13.5,9,traffic light,0.7994,124.97,10.65,139.67,52.27
405,13.5,2,car,0.6241,362.36,148.28,390.8,194.6
405,13.5,7,truck,0.5795,265.21,123.67,375.68,225.55
405,13.5,7,truck,0.563,548.37,125.83,639.72,223.71
405,13.5,2,car,0.5166,547.57,126.08,640.0,223.17
405,13.5,7,truck,0.5118,0.0,43.69,100.86,247.55
405,13.5,2,car,0.4211,0.0,224.68,86.71,343.2
405,13.5,9,traffic light,0.4122,67.48,31.0,78.81,63.87
405,13.5,2,car,0.361,369.11,151.55,390.41,194.32
406,13.5333,7,truck,0.8768,392.07,88.62,542.41,227.89
406,13.5333,9,traffic light,0.7988,124.98,10.65,139.65,52.28
406,13.5333,2,car,0.6404,362.15,149.61,390.88,194.66
406,13.5333,7,truck,0.5625,265.38,123.71,375.72,225.24
406,13.5333,7,truck,0.5616,548.38,125.84,639.72,223.68
406,13.5333,2,car,0.5193,547.59,126.08,640.0,223.14
406,13.5333,2,car,0.4713,0.13,224.74,88.43,342.38
406,13.5333,9,traffic light,0.4541,67.52,30.68,78.54,64.07
406,13.5333,2,car,0.4076,366.82,150.78,395.2,193.5
406,13.5333,7,truck,0.3631,0.0,45.09,101.29,250.72
407,13.5667,7,truck,0.8751,392.08,88.71,542.37,227.83
407,13.5667,9,traffic light,0.7925,124.99,10.63,139.68,52.25
407,13.5667,2,car,0.6068,362.23,150.29,390.95,194.61
407,13.5667,2,car,0.5879,0.0,224.4,86.66,343.18
407,13.5667,7,truck,0.5627,548.32,125.84,639.72,223.67
407,13.5667,7,truck,0.5351,265.03,123.67,375.67,224.97
407,13.5667,9,traffic light,0.5224,67.62,30.89,78.88,63.61
407,13.5667,2,car,0.5188,547.53,126.08,640.0,223.12
407,13.5667,2,car,0.3925,367.43,150.79,395.36,193.47
408,13.6,7,truck,0.8745,392.06,88.8,542.37,227.82
408,13.6,9,traffic light,0.7915,125.0,10.65,139.64,52.26
408,13.6,2,car,0.6733,0.0,223.97,87.26,343.17
408,13.6,7,truck,0.5698,265.17,123.71,375.59,224.87
408,13.6,7,truck,0.5627,548.31,125.84,639.72,223.67
408,13.6,2,car,0.5231,361.47,148.69,391.0,194.66
408,13.6,2,car,0.5177,547.51,126.08,640.0,223.12
